Sentence #,Sentence,POS,Tag
Sentence: 4784,"The White House has dismissed the tabloid report as "" outlandish and inconceivable . ""","['DT', 'NNP', 'NNP', 'VBZ', 'VBN', 'DT', 'JJ', 'NN', 'IN', '``', 'JJ', 'CC', 'JJ', '.', '``']","['O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4785,"After its front-page story Tuesday , the Daily Mirror and two other British papers said Britain 's government threatened them with legal action if they publish further details of the top secret document .","['IN', 'PRP$', 'JJ', 'NN', 'NNP', ',', 'DT', 'NNP', 'NNP', 'CC', 'CD', 'JJ', 'JJ', 'NNS', 'VBD', 'NNP', 'POS', 'NN', 'VBD', 'PRP', 'IN', 'JJ', 'NN', 'IN', 'PRP', 'VB', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4786,The United States is temporarily closing its consulate in the Mexican border city of Nuevo Laredo because of escalating violence .,"['DT', 'NNP', 'NNPS', 'VBZ', 'RB', 'VBG', 'PRP$', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'IN', 'VBG', 'NN', '.']","['O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4787,"In a statement from Mexico City Friday , Ambassador Tony Garza said the consulate will close for one week , beginning August 1 .","['IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'MD', 'VB', 'IN', 'CD', 'NN', ',', 'VBG', 'NNP', 'CD', '.']","['O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 4788,He says Thursday 's battle on the streets of Nuevo Laredo forced the closure to assess the security situation for employees and travelers .,"['PRP', 'VBZ', 'NNP', 'POS', 'NN', 'IN', 'DT', 'NNS', 'IN', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'TO', 'VB', 'DT', 'NN', 'NN', 'IN', 'NNS', 'CC', 'NNS', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4789,"Rival gangs clashed with machine guns , grenades and a rocket launcher late Thursday .","['JJ', 'NNS', 'VBN', 'IN', 'NN', 'NNS', ',', 'NNS', 'CC', 'DT', 'NN', 'NN', 'JJ', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 4790,"No one was killed , but the neighborhood has been described as resembling a war zone .","['DT', 'NN', 'VBD', 'VBN', ',', 'CC', 'DT', 'NN', 'VBZ', 'VBN', 'VBN', 'IN', 'VBG', 'DT', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4791,The closure announcement comes days after the ambassador asked the U.S. State Department to extend its travel advisory warning Americans about attacks in Mexico .,"['DT', 'NN', 'NN', 'VBZ', 'NNS', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NNP', 'NNP', 'NNP', 'TO', 'VB', 'PRP$', 'NN', 'JJ', 'NN', 'NNS', 'IN', 'NNS', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 4792,"More than 100 people have been killed in the town since June , including 18 policemen , as gangs compete for drug-smuggling routes into the United States .","['JJR', 'IN', 'CD', 'NNS', 'VBP', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'VBG', 'CD', 'NNS', ',', 'IN', 'NNS', 'VBP', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NNP', 'NNPS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 4793,Pakistan has sentenced five people to death for plotting to kill President Pervez Musharraf two years ago .,"['NNP', 'VBZ', 'VBN', 'CD', 'NNS', 'TO', 'NN', 'IN', 'VBG', 'TO', 'VB', 'NNP', 'NNP', 'NNP', 'CD', 'NNS', 'RB', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'B-tim', 'O', 'O', 'O']"
Sentence: 4794,Army spokesman Major General Shaukat Sultan said Friday that the sentences were given to one soldier and four civilians involved in the plot to ram an explosives-laden vehicle into Mr. Musharraf 's motorcade .,"['NNP', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'IN', 'DT', 'NNS', 'VBD', 'VBN', 'TO', 'CD', 'NN', 'CC', 'CD', 'NNS', 'VBN', 'IN', 'DT', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NN', '.']","['B-org', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'B-geo', 'O', 'O', 'O']"
Sentence: 4795,"The president was unhurt in the attack in Rawalpindi , but 15 others died .","['DT', 'NN', 'VBD', 'JJ', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'CC', 'CD', 'NNS', 'VBD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4796,"Earlier this month , authorities hanged a soldier linked to that attack and an earlier plot against the president .","['RBR', 'DT', 'NN', ',', 'NNS', 'VBD', 'DT', 'NN', 'VBN', 'TO', 'DT', 'NN', 'CC', 'DT', 'JJR', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4797,"Mr. Musharraf has become a target for Islamic militants since joining the U.S.-led war on terrorism after the September 11 , 2001 attacks in the United States .","['NNP', 'NNP', 'VBZ', 'VBN', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'DT', 'NNP', 'CD', ',', 'CD', 'NNS', 'IN', 'DT', 'NNP', 'NNPS', '.']","['B-per', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 4798,Pakistani officials say the suspected mastermind of the plot uncovered in London last week to blow up U.S.-bound airplanes is hiding in a mountainous region of northeastern Afghanistan .,"['JJ', 'NNS', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'NNP', 'JJ', 'NN', 'TO', 'VB', 'RP', 'JJ', 'NNS', 'VBZ', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 4799,"The officials said Friday they told the U.S. military that the suspect , an al-Qaida operative , is believed to be in Afghanistan 's Kunar province , which borders Pakistan .","['DT', 'NNS', 'VBD', 'NNP', 'PRP', 'VBD', 'DT', 'NNP', 'NN', 'IN', 'DT', 'NN', ',', 'DT', 'NNP', 'NN', ',', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'NNP', 'POS', 'NNP', 'NN', ',', 'WDT', 'VBZ', 'NNP', '.']","['O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 4800,They have not disclosed his name .,"['PRP', 'VBP', 'RB', 'VBN', 'PRP$', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4801,"They say the information was obtained by interrogators questioning British suspect Rashid Rauf , who was arrested in eastern Pakistan and is regarded as a key figure in the foiled plot .","['PRP', 'VBP', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'NNS', 'VBG', 'JJ', 'NN', 'NN', 'NNP', ',', 'WP', 'VBD', 'VBN', 'IN', 'JJ', 'NNP', 'CC', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'VBN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4802,"Twenty-three people are in detention in Britain , and Pakistan is holding seven suspects in the plot .","['CD', 'NNS', 'VBP', 'IN', 'NN', 'IN', 'NNP', ',', 'CC', 'NNP', 'VBZ', 'VBG', 'CD', 'NNS', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4803,"A flurry of reports Tuesday shows problems for the U.S. economy in the services , retail , factory , and housing sectors .","['DT', 'NN', 'IN', 'NNS', 'NNP', 'VBZ', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'IN', 'DT', 'NNS', ',', 'JJ', ',', 'NN', ',', 'CC', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4804,"Services make up the vast majority of the world 's largest economy , but were hit hard in December as consumers cut spending and housing slumped .","['NNPS', 'VBP', 'RP', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'POS', 'JJS', 'NN', ',', 'CC', 'VBD', 'VBN', 'RB', 'IN', 'NNP', 'IN', 'NNS', 'VBP', 'NN', 'CC', 'NN', 'VBD', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4805,"However , the industry group the Institute for Supply Management that tracks the data says December 's figures showed the services sector shrinking at a slower rate than the prior month .","['RB', ',', 'DT', 'NN', 'NN', 'DT', 'NNP', 'IN', 'NNP', 'NNP', 'WDT', 'VBZ', 'DT', 'NN', 'VBZ', 'NNP', 'POS', 'NNS', 'VBD', 'DT', 'NNS', 'NN', 'NN', 'IN', 'DT', 'JJR', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4806,Retail sales are also troubled .,"['JJ', 'NNS', 'VBP', 'RB', 'VBN', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4807,"Big discounts following the Christmas holiday , December 25 , had consumers shopping for bargains , but were not enough to help retailers salvage a disappointing holiday shopping season .","['JJ', 'NNS', 'VBG', 'DT', 'NNP', 'NN', ',', 'NNP', 'CD', ',', 'VBD', 'NNS', 'VBG', 'IN', 'NNS', ',', 'CC', 'VBD', 'RB', 'RB', 'TO', 'VB', 'NNS', 'VB', 'DT', 'JJ', 'NN', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4808,"An industry group , the International Council of Shopping Centers , says sales fell almost one percent last week , compared to the same time last year .","['DT', 'NN', 'NN', ',', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', ',', 'VBZ', 'NNS', 'VBD', 'RB', 'CD', 'NN', 'JJ', 'NN', ',', 'VBN', 'TO', 'DT', 'JJ', 'NN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4809,Other reports Tuesday show U.S. factory orders falling sharply and pending home resales off sharply in November .,"['JJ', 'NNS', 'NNP', 'VBZ', 'NNP', 'NN', 'NNS', 'VBG', 'RB', 'CC', 'VBG', 'NN', 'VBZ', 'RP', 'RB', 'IN', 'NNP', '.']","['O', 'O', 'B-tim', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 4810,Janice Karpinski,"['NNP', 'NNP']","['B-per', 'I-per']"
Sentence: 4811,The U.S. Army has demoted the reserve officer who commanded the military police unit at Iraq 's Abu Ghraib in a highly publicized prisoner abuse scandal .,"['DT', 'NNP', 'NNP', 'VBZ', 'VBN', 'DT', 'NN', 'NN', 'WP', 'VBD', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'IN', 'DT', 'RB', 'JJ', 'NN', 'NN', 'NN', '.']","['O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4812,"The Army says Brigadier General Janice Karpinski was found guilty of dereliction of duty , and , upon President Bush 's approval , she was demoted to colonel .","['DT', 'NNP', 'VBZ', 'NN', 'NNP', 'NNP', 'NNP', 'VBD', 'VBN', 'JJ', 'IN', 'NN', 'IN', 'NN', ',', 'CC', ',', 'IN', 'NNP', 'NNP', 'POS', 'NN', ',', 'PRP', 'VBD', 'VBN', 'IN', 'NN', '.']","['O', 'B-org', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4813,"However , the Army says no action or lack of action by General Karpinski contributed specifically to the abuse of detainees at Abu Ghraib .","['RB', ',', 'DT', 'NNP', 'VBZ', 'DT', 'NN', 'CC', 'NN', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'RB', 'TO', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 4814,General Karpinski is the highest-ranking U.S. officer to be punished in the wake of the prison scandal .,"['NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NNP', 'NN', 'TO', 'VB', 'VBN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', '.']","['B-org', 'B-per', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4815,"Earlier this week , a U.S. military judge threw out the guilty plea of Army Private First Class Lynndie England in connection with the scandal .","['RBR', 'DT', 'NN', ',', 'DT', 'NNP', 'JJ', 'NN', 'VBD', 'RP', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4816,Her case will now be sent back to military authorities for further consideration .,"['PRP$', 'NN', 'MD', 'RB', 'VB', 'VBN', 'RB', 'TO', 'JJ', 'NNS', 'IN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4817,International human rights groups say gunmen in the Democratic Republic of Congo have killed a prominent rights activist in the east of the country .,"['JJ', 'JJ', 'NNS', 'NNS', 'VBP', 'NNS', 'IN', 'DT', 'JJ', 'NNP', 'IN', 'NNP', 'VBP', 'VBN', 'DT', 'JJ', 'NNS', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4818,"In a joint statement Monday , Amnesty International , Human Rights Watch , and Front Line called on Congo 's government to investigate the slaying of Pascal Kabungulu Kibembi .","['IN', 'DT', 'JJ', 'NN', 'NNP', ',', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', ',', 'CC', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', 'POS', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'B-org', 'I-org', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O']"
Sentence: 4819,"He was executive director of the human rights group Heirs of Justice , based in Congo 's South Kivu region .","['PRP', 'VBD', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'NN', 'NNP', 'IN', 'NNP', ',', 'VBN', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'I-geo', 'O', 'O']"
Sentence: 4820,"The organizations say that on Sunday , three armed men in uniform broke into Mr. Kabungulu 's home in Bukavu , and shot him in front of his family .","['DT', 'NNS', 'VBP', 'IN', 'IN', 'NNP', ',', 'CD', 'JJ', 'NNS', 'IN', 'NN', 'VBD', 'IN', 'NNP', 'NNP', 'POS', 'NN', 'IN', 'NNP', ',', 'CC', 'VBD', 'PRP', 'IN', 'NN', 'IN', 'PRP$', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'B-geo', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4821,The groups are urging the Congolese government to find and prosecute those responsible and to develop an effective plan to protect human rights workers .,"['DT', 'NNS', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'TO', 'VB', 'CC', 'VB', 'DT', 'JJ', 'CC', 'TO', 'VB', 'DT', 'JJ', 'NN', 'TO', 'VB', 'JJ', 'NNS', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4822,They say some rights activists have fled the country because of increased threats .,"['PRP', 'VBP', 'DT', 'NNS', 'NNS', 'VBP', 'VBN', 'DT', 'NN', 'IN', 'IN', 'VBN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4823,"Witnesses say nearly 20 dead whales have washed up Wednesday on a beach in Dakar , Senegal .","['NNS', 'VBP', 'RB', 'CD', 'JJ', 'NNS', 'VBP', 'VBN', 'RP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O']"
Sentence: 4824,Dakar journalist Ricci Shryock tells VOA national police are removing the carcasses in trucks .,"['NNP', 'NN', 'NNP', 'NNP', 'VBZ', 'NNP', 'JJ', 'NNS', 'VBP', 'VBG', 'DT', 'NNS', 'IN', 'NNS', '.']","['B-geo', 'O', 'B-per', 'I-per', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4825,She said the whales measure some 3.5 to 4.5 meters .,"['PRP', 'VBD', 'DT', 'NNS', 'NN', 'DT', 'CD', 'TO', 'CD', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4826,Local villagers say as many as 100 whales swam up to shore late Tuesday night .,"['JJ', 'NNS', 'VBP', 'RB', 'JJ', 'IN', 'CD', 'NNS', 'VBD', 'RP', 'TO', 'VB', 'JJ', 'NNP', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O']"
Sentence: 4827,Fisherman were able to tow some of the animals out to sea .,"['NNP', 'VBD', 'JJ', 'TO', 'VB', 'DT', 'IN', 'DT', 'NNS', 'IN', 'TO', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4828,It is unclear why the animals swam close to shore .,"['PRP', 'VBZ', 'JJ', 'WRB', 'DT', 'NNS', 'VBP', 'RB', 'TO', 'VB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4829,"U.S. President Barack Obama called the heads of the nation 's largest banks to the White House for talks Friday , in the latest effort to find ways to bolster the battered U.S. economy .","['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NNS', 'IN', 'DT', 'NN', 'POS', 'JJS', 'NNS', 'TO', 'DT', 'NNP', 'NNP', 'IN', 'NNS', 'NNP', ',', 'IN', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NNS', 'TO', 'VB', 'DT', 'JJ', 'NNP', 'NN', '.']","['B-geo', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']"
Sentence: 4830,"Earlier this week , the Obama administration proposed a plan to help troubled banks by using a government and private partnership to buy up to $ 1 trillion in bad loans and other "" toxic assets "" from them .","['RBR', 'DT', 'NN', ',', 'DT', 'NNP', 'NN', 'VBD', 'DT', 'NN', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'VBG', 'DT', 'NN', 'CC', 'JJ', 'NN', 'TO', 'VB', 'RP', 'TO', '$', 'CD', 'CD', 'IN', 'JJ', 'NNS', 'CC', 'JJ', '``', 'JJ', 'NNS', '``', 'IN', 'PRP', '.']","['O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4831,"Thursday , Treasury Secretary Timothy Geithner urged Congress to approve the administration 's plan to expand the government 's powers to monitor large financial firms .","['NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'TO', 'VB', 'DT', 'NN', 'POS', 'NN', 'TO', 'VB', 'DT', 'NN', 'POS', 'NNS', 'TO', 'VB', 'JJ', 'JJ', 'NNS', '.']","['B-tim', 'O', 'B-org', 'O', 'B-per', 'I-per', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4832,There may be some faint signs the effort is working .,"['EX', 'MD', 'VB', 'DT', 'NN', 'NNS', 'DT', 'NN', 'VBZ', 'VBG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 4833,Economic data published Friday shows consumer spending rose slightly and consumer sentiment improved a small amount in February .,"['JJ', 'NNS', 'VBN', 'NNP', 'VBZ', 'NN', 'NN', 'VBD', 'RB', 'CC', 'NN', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 4834,Economists track consumer spending and their views of the economy because consumer demand drives two-thirds of U.S. economic activity .,"['NNS', 'VBP', 'NN', 'NN', 'CC', 'PRP$', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'VBZ', 'NNS', 'IN', 'NNP', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O']"
Sentence: 4835,"U.S. military officials say the death toll from Wednesday 's helicopter crash in southeastern Afghanistan has risen to 16 , including at least four American crew members .","['NNP', 'JJ', 'NNS', 'VBP', 'DT', 'NN', 'NN', 'IN', 'NNP', 'POS', 'NN', 'NN', 'IN', 'JJ', 'NNP', 'VBZ', 'VBN', 'TO', 'CD', ',', 'VBG', 'IN', 'JJS', 'CD', 'JJ', 'NN', 'NNS', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O']"
